SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC50553,0,4,3,3,3,11,0,11
SSC50554,142,564,234,35,19,999,38,1038
SSC50555,4,78,144,58,30,312,5,322
SSC50556,0,9,8,12,8,37,0,41
SSC50557,0,8,12,7,3,33,0,28
SSC50558,0,0,12,0,5,15,0,15
SSC50559,16,76,93,80,115,378,13,388
SSC50560,0,34,76,24,10,141,4,148
SSC50561,0,0,3,0,0,5,0,5
SSC50562,11,71,78,22,16,197,7,209
SSC50563,0,0,8,0,4,13,0,9
SSC50564,26,347,519,195,113,1199,33,1231
SSC50565,0,31,49,10,4,92,0,92
SSC50566,0,0,3,8,5,14,0,14
SSC50567,9,79,78,30,14,214,10,228
SSC50568,0,0,0,0,3,8,0,8
SSC50569,12,235,527,237,165,1178,18,1200
SSC50570,0,3,0,3,4,15,0,15
SSC50571,0,0,0,0,0,0,0,0
SSC50572,531,2673,2378,879,506,6973,254,7229
SSC50573,4,18,42,11,3,81,7,84
SSC50574,0,0,0,0,3,3,3,9
SSC50575,0,3,15,11,7,32,0,39
SSC50576,0,18,19,12,8,60,0,62
SSC50577,0,44,48,22,7,119,6,125
SSC50578,0,3,9,3,6,21,0,21
SSC50579,0,0,3,5,6,19,0,18
SSC50580,11,62,59,24,5,155,5,164
SSC50581,226,1634,1156,439,243,3683,159,3849
SSC50582,0,3,6,3,3,19,0,21
SSC50583,23,258,361,162,118,924,21,946
SSC50584,0,15,38,24,27,102,0,108
SSC50585,84,991,1628,534,240,3485,64,3548
SSC50586,0,0,0,0,5,8,0,8
SSC50587,0,10,13,3,0,33,0,32
SSC50588,0,0,3,0,0,4,0,4
SSC50589,26,11,3,3,0,46,0,47
SSC50590,0,0,0,0,0,0,0,0
SSC50591,0,26,26,4,0,63,0,69
SSC50592,43,235,235,61,30,607,10,616
SSC50593,0,0,0,0,0,0,0,0
SSC50594,0,7,6,0,3,12,0,14
SSC50595,0,0,11,0,4,19,0,19
SSC50596,0,5,20,8,3,34,0,34
SSC50597,31,380,800,201,83,1498,24,1529
SSC50598,0,0,11,3,3,19,0,19
SSC50599,0,4,4,3,3,16,0,16
SSC50600,126,113,62,18,13,338,20,367
SSC50601,100,1528,2064,660,346,4699,120,4817
SSC50602,3,10,24,30,19,82,3,91
SSC50603,0,3,5,7,0,17,0,17
SSC50604,0,4,3,0,0,9,0,16
SSC50605,50,561,828,248,147,1830,46,1876
SSC50606,0,0,0,0,0,0,0,0
SSC50607,358,1567,1445,411,187,3974,164,4136
SSC50608,19,427,835,184,86,1558,30,1588
SSC50609,20,191,357,149,64,779,15,795
SSC50610,0,6,11,7,4,38,0,38
SSC50611,28,718,1505,435,195,2893,56,2946
SSC50612,0,4,9,6,3,17,0,17
SSC50613,60,351,421,188,122,1142,62,1202
SSC50614,0,0,5,0,4,18,0,18
SSC50615,0,0,0,0,0,0,0,0
SSC50616,0,26,56,24,18,114,7,125
SSC50617,0,72,113,33,19,238,4,242
SSC50618,21,128,103,54,41,334,22,357
SSC50619,0,3,6,3,5,29,0,26
SSC50620,66,753,1072,370,174,2441,62,2497
SSC50621,25,295,526,225,206,1286,22,1311
SSC50622,0,3,0,0,0,6,0,6
SSC50623,8,127,343,140,130,749,22,772
SSC50624,0,3,22,10,9,49,0,51
SSC50625,0,0,0,0,0,0,0,0
SSC50626,16,94,155,115,130,506,20,525
SSC50627,3,20,51,42,29,144,5,148
SSC50628,0,7,10,4,9,34,0,34
SSC50629,0,3,8,10,15,35,0,38
SSC50630,0,0,0,0,0,0,0,0
SSC50631,108,1317,1680,741,380,4224,119,4338
SSC50632,0,26,36,19,22,94,5,101
SSC50633,132,548,253,49,19,1004,40,1040
SSC50634,3,128,260,69,44,502,7,515
SSC50635,0,6,10,7,10,39,0,39
SSC50636,56,760,1739,658,401,3613,52,3671
SSC50637,28,227,259,83,57,661,18,680
SSC50638,0,6,7,7,3,23,0,23
SSC50639,115,573,528,163,58,1446,58,1509
SSC50640,0,0,4,3,4,12,3,12
SSC50641,0,3,7,4,6,22,0,25
SSC50642,0,4,3,3,3,15,0,20
SSC50643,34,470,962,315,158,1930,32,1965
SSC50644,0,11,22,5,12,44,5,47
SSC50645,0,0,3,0,5,6,0,6
SSC50646,0,0,0,0,0,0,0,0
SSC50647,0,0,4,0,4,7,0,9
SSC50648,0,4,8,3,3,17,0,17
SSC50649,0,5,0,3,3,10,0,10
SSC50650,0,4,0,3,4,14,0,14
SSC50651,0,14,30,26,25,98,5,100
SSC50652,15,122,114,43,20,313,21,332
SSC50653,0,19,22,11,4,62,3,65
SSC50654,0,0,0,0,0,0,0,0
SSC50655,0,31,77,63,51,224,4,227
SSC50656,0,9,16,8,12,43,3,49
SSC50657,0,3,8,4,3,19,0,19
SSC50658,0,3,3,0,4,9,0,9
SSC50659,57,771,1180,480,281,2767,65,2838
SSC50660,3,32,48,17,22,128,13,137
SSC50661,0,4,0,0,0,10,0,10
SSC50662,21,256,761,357,230,1618,21,1647
SSC50663,0,0,0,0,0,0,0,0
SSC50664,0,0,3,0,0,8,0,8
SSC50665,0,0,4,0,3,10,0,6
SSC50666,198,889,839,197,86,2203,73,2275
SSC50667,0,3,3,3,4,12,0,10
SSC50668,233,1462,1366,325,89,3478,114,3593
SSC50669,0,0,0,0,0,3,0,3
SSC50670,0,8,8,5,3,28,0,28
SSC50671,0,4,9,10,6,30,0,31
SSC50672,0,0,0,0,0,0,0,0
SSC50673,0,5,12,0,3,21,0,25
SSC50674,0,0,10,7,10,24,0,24
SSC50675,0,0,5,6,3,18,0,18
SSC50676,0,11,27,11,3,58,0,55
SSC50677,0,0,0,0,3,10,0,10
SSC50678,3,14,28,31,32,104,7,104
SSC50679,5,141,398,154,128,827,19,842
SSC50680,18,214,499,245,143,1118,14,1136
SSC50681,3,17,30,11,7,71,4,74
SSC50682,0,78,147,100,68,391,15,408
SSC50683,0,3,3,0,0,11,3,9
SSC50684,0,3,27,12,15,54,3,62
SSC50685,0,3,7,3,7,19,0,19
SSC50686,0,0,3,9,10,18,0,24
SSC50687,0,4,12,3,6,30,0,31
SSC50688,9,29,39,22,10,105,12,116
SSC50689,0,0,3,0,4,11,0,11
SSC50690,0,0,4,3,4,15,0,15
SSC50691,8,199,386,114,67,772,13,786
SSC50692,0,3,3,3,3,19,0,23
SSC50693,0,0,16,3,20,38,0,44
SSC50694,0,0,5,3,6,13,0,14
SSC50695,83,353,165,30,12,643,23,667
SSC50696,214,1241,1160,381,205,3198,103,3296
SSC50697,180,973,760,131,64,2115,62,2173
SSC50698,0,37,52,32,20,136,9,146
SSC50699,0,0,0,0,0,0,0,0
SSC50700,21,220,274,101,47,663,32,697
SSC50701,0,0,0,3,8,14,0,13
SSC50702,110,773,992,439,295,2609,67,2680
SSC50703,0,14,23,7,6,56,6,63
SSC50704,39,252,213,69,31,599,24,622
SSC50705,0,0,0,0,0,0,0,0
SSC50706,3,47,87,59,34,232,5,237
SSC50707,101,484,463,181,91,1327,52,1379
SSC50708,0,3,11,9,5,26,0,26
SSC50709,57,436,779,308,188,1773,38,1809
SSC50710,0,5,11,9,7,30,0,30
SSC50711,39,25,8,9,0,80,0,81
SSC50712,10,62,91,45,19,222,9,236
SSC50713,19,184,233,97,55,594,16,608
SSC50714,0,33,70,30,23,155,0,156
SSC50715,0,0,0,0,0,0,0,3
SSC50716,0,22,32,12,19,82,4,86
SSC50717,5,8,7,0,3,20,0,17
SSC50718,55,176,205,66,46,540,23,568
SSC50719,110,924,1249,538,302,3129,73,3199
SSC50720,0,8,5,0,0,11,3,12
SSC50721,0,5,13,8,13,36,0,41
SSC50722,0,10,26,11,3,53,0,50
SSC50723,0,0,5,0,4,11,0,9
SSC50724,27,54,55,14,13,160,15,173
SSC50725,3,97,174,94,71,431,12,441
SSC50726,0,13,39,31,38,131,0,131
SSC50727,0,0,0,0,0,0,0,0
SSC50728,0,5,19,10,15,53,3,58
SSC50729,0,0,0,0,0,0,0,0
SSC50730,0,7,9,3,9,26,0,26
SSC50731,3,11,3,0,0,16,0,16
SSC50732,7,20,8,3,8,45,4,54
SSC50733,0,25,42,16,14,95,4,105
SSC50734,133,813,1487,438,226,3100,75,3178
SSC50735,0,0,0,0,0,0,0,0
SSC50736,82,392,430,189,83,1171,74,1242
SSC50737,0,0,6,8,3,16,0,16
SSC50738,0,6,13,8,5,35,0,35
SSC50739,3,34,68,16,4,129,3,127
SSC50740,0,0,8,4,3,10,0,15
SSC50741,27,115,109,44,44,334,24,362
SSC50742,222,1356,1380,476,312,3748,135,3883
SSC50743,0,105,159,75,48,393,14,407
SSC50744,0,0,4,3,4,11,0,11
SSC50745,0,0,0,0,0,0,0,0
SSC50746,70,492,655,181,88,1492,36,1530
SSC50747,0,12,13,11,3,43,3,41
SSC50748,70,591,676,288,223,1848,61,1913
SSC50749,0,0,0,0,0,0,0,0
SSC50750,165,952,890,274,143,2425,86,2514
SSC50751,0,21,29,14,27,94,3,99
SSC50752,19,193,245,99,64,616,18,635
SSC50753,0,0,0,0,0,0,0,0
SSC50754,16,18,3,7,3,48,12,57
SSC50755,4,26,33,19,21,99,3,100
SSC50756,0,3,7,0,0,8,0,10
SSC50757,5,52,39,13,18,132,10,134
SSC50758,152,1296,1946,743,378,4520,109,4622
SSC50759,0,0,0,0,0,0,0,3
SSC50760,41,554,988,397,220,2193,31,2219
SSC50761,0,0,0,0,0,3,0,3
SSC50762,3,20,26,14,8,79,0,79
SSC50763,0,0,6,0,4,7,0,7
SSC50764,0,3,6,3,0,13,0,13
SSC50765,28,137,173,60,66,466,21,492
SSC50766,0,0,10,3,12,30,0,30
SSC50767,15,41,31,22,26,130,3,135
SSC50768,0,0,9,0,3,16,0,16
SSC50769,0,3,16,9,7,32,0,27
SSC50770,0,0,9,3,8,14,0,17
SSC50771,3,3,0,3,0,11,0,11
SSC50772,0,0,3,0,0,6,0,6
SSC50773,0,0,0,0,0,0,0,0
SSC50774,0,6,7,9,5,22,0,22
SSC50775,96,400,398,205,107,1204,53,1257
SSC50776,37,131,125,50,33,373,13,390
SSC50777,6,40,47,8,6,109,4,115
SSC50778,0,3,9,0,3,16,0,18
SSC50779,0,8,23,5,9,49,7,53
SSC50780,0,0,9,3,5,15,0,14
SSC50781,0,18,36,20,15,88,3,85
SSC50782,0,8,13,6,6,35,4,39
SSC50783,0,0,7,3,5,18,0,18
SSC50784,0,8,9,0,0,21,0,21
SSC50785,0,8,9,3,19,39,0,37
SSC50786,5,47,60,23,10,144,12,153
SSC50787,0,0,14,3,14,33,0,33
SSC50788,0,0,3,0,0,9,0,9
SSC50789,0,0,0,0,0,4,3,7
SSC50790,0,0,0,3,6,13,0,13
SSC50791,0,9,9,3,0,25,0,24
SSC50792,160,545,574,196,134,1620,85,1708
SSC50793,0,0,0,0,0,0,0,0
SSC50794,0,0,6,0,3,7,0,12
SSC50795,0,0,3,0,4,3,0,3
SSC50796,0,0,7,0,0,7,0,7
SSC50797,0,0,0,0,0,3,0,3
SSC50798,8,46,27,6,0,88,6,92
SSC50799,0,0,4,4,4,9,0,9
SSC50800,70,59,21,10,0,161,4,163
SSC50801,12,17,7,3,3,46,13,59
SSC50802,0,0,0,0,0,0,0,0
SSC50803,0,3,3,3,3,12,0,12
SSC50804,0,0,3,4,0,5,0,5
SSC50805,0,0,3,3,5,12,0,12
SSC50806,3,0,0,0,0,3,0,3
SSC50807,0,41,58,43,48,186,9,197
SSC50808,3,0,0,0,0,3,0,3
SSC50809,0,0,0,0,0,0,0,0
SSC50810,16,70,65,25,16,196,11,208
SSC50811,0,0,3,0,0,7,0,9
SSC50812,0,0,0,0,0,3,0,3
SSC50813,0,8,9,5,11,34,0,33
SSC50814,0,0,3,0,0,10,0,10
SSC50815,0,0,3,0,3,6,0,6
SSC50816,0,0,4,3,0,5,0,5
SSC50817,0,6,5,3,5,25,0,25
SSC50818,0,0,0,0,0,0,0,0
SSC50819,20,548,706,210,75,1552,37,1586
SSC50820,7,194,306,112,56,676,17,696
SSC50821,18,89,98,45,17,273,15,287
SSC50822,35,685,1774,702,403,3594,66,3657
SSC50823,5,40,37,8,8,100,6,105
SSC50824,97,657,675,259,126,1823,74,1893
SSC50825,0,9,6,6,7,22,0,24
SSC50826,66,428,456,172,86,1212,33,1250
SSC50827,25,49,41,10,3,132,6,141
SSC50828,0,0,0,0,0,0,0,0
SSC50829,41,341,396,141,64,983,36,1016
SSC50830,0,28,26,16,7,79,5,87
SSC50831,89,611,441,104,38,1290,33,1323
SSC50832,5,37,58,24,9,132,3,136
SSC50833,71,829,1646,714,376,3643,57,3699
SSC50834,0,0,0,0,0,0,0,0
SSC50835,7,61,38,6,0,116,3,122
SSC50836,0,10,22,12,17,61,3,61
SSC50837,26,74,49,10,16,177,10,186
SSC50838,4,121,414,222,187,946,21,966
SSC50839,0,0,0,0,0,0,0,0
SSC50840,54,607,1113,528,414,2724,52,2779
SSC50841,0,0,4,3,0,11,0,11
SSC50842,0,0,3,0,3,6,0,6
SSC50843,0,3,11,7,6,24,0,24
SSC50844,13,132,231,83,75,529,11,542
SSC50845,0,0,3,3,0,3,0,8
SSC50846,0,0,0,0,0,0,0,0
SSC50847,0,0,0,3,0,7,0,7
SSC50848,117,473,378,144,71,1184,69,1255
SSC50849,51,190,130,58,30,456,29,484
SSC50850,0,3,0,0,0,4,0,4
SSC50851,0,0,0,0,0,0,0,0
SSC50852,0,0,0,3,7,13,0,13
SSC50853,0,6,21,10,7,46,0,46
SSC50854,0,58,249,139,155,605,13,619
SSC50855,0,3,0,0,3,8,0,8
SSC50856,7,159,275,118,77,624,18,643
SSC50857,0,10,27,15,9,50,0,57
SSC50858,0,9,15,6,7,33,3,37
SSC50859,0,3,7,4,13,26,0,26
SSC50860,0,0,3,0,0,4,0,4
SSC50861,0,4,3,0,0,6,0,5
SSC50862,55,451,463,171,67,1209,34,1247
SSC50863,0,14,0,4,3,17,3,23
SSC50864,256,1369,1280,493,339,3734,119,3856
SSC50865,40,556,943,306,143,1988,35,2025
SSC50866,12,204,419,168,78,885,16,900
SSC50867,0,0,0,0,0,3,3,4
SSC50868,0,0,0,0,0,0,0,0
SSC50869,0,0,0,0,4,8,0,12
SSC50870,4,43,111,59,55,274,7,278
SSC50871,18,132,124,29,21,313,12,326
SSC50872,29,337,596,278,270,1510,44,1554
SSC50873,0,0,0,0,0,0,0,0
SSC50874,0,0,3,0,4,16,0,16
SSC50875,0,0,0,0,0,0,0,0
SSC50876,0,3,5,0,0,11,0,11
SSC50877,0,0,3,3,5,8,0,8
SSC50878,0,0,0,0,0,0,0,0
SSC50879,0,0,3,3,0,11,0,11
SSC50880,0,0,4,3,4,15,0,21
SSC50881,448,1816,877,217,90,3444,176,3614
SSC50882,117,503,612,225,110,1572,71,1643
SSC50883,0,0,9,0,4,13,0,13
SSC50884,72,442,639,191,74,1416,40,1453
SSC50885,0,10,19,7,16,54,0,55
SSC50886,139,907,1279,636,339,3303,114,3416
SSC50887,0,0,13,8,3,24,0,24
SSC50888,3,19,37,16,26,100,3,103
SSC50889,15,50,26,10,12,111,26,135
SSC50890,0,3,4,6,4,16,0,16
SSC50891,3,17,49,30,58,155,3,154
SSC50892,0,0,5,0,0,8,0,8
SSC50893,72,876,1139,373,138,2591,75,2661
SSC50894,5,22,72,67,84,243,5,253
SSC50895,16,167,370,151,86,787,11,799
SSC50896,0,0,0,0,0,0,0,0
SSC50897,0,0,0,3,0,3,0,6
SSC50898,0,0,3,3,5,18,0,18
SSC50899,0,0,0,0,0,0,0,0
SSC50900,0,0,0,0,0,3,0,3
SSC50901,25,128,187,79,97,517,24,540
SSC50902,3,16,8,8,0,35,3,32
SSC50903,5,24,23,12,8,68,4,75
SSC50904,0,0,0,0,0,0,0,0
SSC50905,0,0,0,0,3,9,0,9
SSC50906,0,10,29,17,13,69,0,68
SSC50907,610,2690,1658,395,146,5491,153,5645
SSC50908,0,3,4,10,8,27,0,27
SSC50909,0,3,3,0,0,7,0,11
SSC50910,21,295,503,218,111,1143,28,1172
SSC50911,0,0,0,0,0,0,0,0
SSC50912,100,948,1162,354,174,2738,70,2803
SSC50913,0,23,31,15,17,84,3,91
SSC50914,0,3,0,0,0,3,3,6
SSC50915,82,412,273,92,46,907,49,947
SSC50916,26,65,44,23,3,162,11,172
SSC50917,0,0,3,0,0,5,0,5
SSC50918,0,4,26,14,10,63,3,63
SSC50919,0,0,4,3,3,14,0,14
SSC50920,0,13,25,20,3,56,7,60
SSC50921,0,0,0,0,0,0,0,0
SSC50922,77,655,955,246,132,2066,49,2112
SSC50923,99,385,318,98,62,961,41,1003
SSC50924,4,14,12,3,3,38,5,41
SSC50925,0,4,6,0,4,8,0,9
SSC50926,0,3,7,3,4,21,0,21
SSC50927,0,0,9,3,6,16,0,16
SSC50928,83,308,388,144,71,993,49,1043
SSC50929,128,819,635,199,91,1875,65,1940
SSC50930,0,5,3,3,0,12,0,17
SSC50931,0,12,19,15,14,64,0,70
SSC50932,0,0,3,3,0,9,0,9
SSC50933,0,0,5,0,0,8,0,8
SSC50934,41,340,347,139,104,967,37,1005
SSC50935,4,22,21,19,17,87,4,87
SSC50936,12,109,122,23,19,281,6,289
SSC50937,350,1139,630,140,37,2303,112,2413
SSC50938,49,236,157,58,28,533,41,572
SSC50939,4,5,11,13,9,47,3,49
SSC50940,28,177,269,96,49,617,19,634
SSC50941,3,136,399,147,43,734,12,744
SSC50942,0,7,31,18,16,81,3,87
SSC50943,4,18,49,45,47,161,4,168
SSC50944,0,0,0,0,5,7,3,7
SSC50945,0,6,0,0,0,5,0,5
SSC50946,0,0,0,0,3,7,0,7
SSC50947,3,72,128,54,46,304,14,316
SSC50948,0,0,0,0,4,0,0,0
SSC50949,0,3,8,9,3,23,0,23
SSC50950,29,534,1054,496,257,2372,28,2401
SSC50951,0,0,5,0,0,6,0,6
SSC50952,0,0,3,0,5,14,0,15
SSC50953,5,38,45,16,16,117,3,120
SSC50954,0,3,7,3,9,20,0,20
SSC50955,0,0,0,0,0,0,4,4
SSC50956,0,0,0,3,5,13,0,13
SSC50957,0,3,3,3,4,17,0,13
SSC50958,0,18,10,7,7,42,5,50
SSC50959,56,278,251,67,39,693,26,718
SSC50960,178,725,789,375,243,2310,126,2433
SSC50961,0,3,0,0,0,3,0,6
SSC50962,0,4,8,0,9,20,0,20
SSC50963,0,6,10,4,3,31,0,30
SSC50964,0,0,5,4,7,21,0,21
SSC50965,0,21,25,21,17,76,0,80
SSC50966,0,3,9,3,4,21,0,21
SSC50967,0,0,0,0,3,9,0,9
SSC50968,0,16,28,10,3,51,3,52
SSC50969,0,0,4,0,0,7,0,7
SSC50970,0,15,46,31,33,126,5,135
SSC50971,0,3,10,10,0,18,3,23
SSC50972,0,0,4,3,5,9,0,9
SSC50973,3,12,17,13,14,59,0,59
SSC50974,0,0,4,3,3,12,0,12
SSC50975,0,3,0,7,4,15,0,15
SSC50976,0,0,5,4,3,12,0,12
SSC50977,0,17,21,14,31,83,6,87
SSC50978,45,202,195,93,86,612,31,642
SSC50979,0,0,0,0,0,0,0,0
SSC50980,0,0,3,0,0,5,0,4
SSC50981,0,0,11,0,7,22,0,25
SSC50982,0,46,100,62,69,274,13,291
SSC50983,7,82,62,13,10,179,10,193
SSC50984,0,0,5,0,0,11,0,13
SSC50985,0,0,3,3,3,12,0,12
SSC50986,4,41,120,58,62,286,5,290
SSC50987,30,105,82,23,14,251,19,272
SSC50988,395,2614,3079,1036,547,7673,238,7915
SSC50989,0,6,0,4,6,13,0,13
SSC50990,263,1170,1236,367,175,3211,92,3312
SSC50991,0,6,6,3,9,18,0,16
SSC50992,0,0,4,0,0,4,0,9
SSC50993,0,0,0,0,0,0,0,0
SSC50994,53,302,338,160,116,962,50,1006
SSC50995,0,0,3,0,3,4,0,4
SSC50996,3,13,6,3,0,24,0,24
SSC50997,0,0,0,0,0,4,0,4
SSC50998,72,509,703,208,111,1600,41,1639
SSC50999,27,99,91,19,6,246,10,255
SSC51000,0,10,19,6,3,33,0,35
SSC51001,0,0,0,0,0,0,0,0
SSC51002,0,0,3,0,3,10,0,11
SSC51003,0,17,30,15,11,71,5,76
SSC51004,56,22,11,4,0,93,5,97
SSC51005,134,943,1198,274,126,2680,56,2733
SSC51006,10,210,402,231,207,1057,26,1082
SSC51007,0,3,5,3,3,10,0,14
SSC51008,0,0,0,0,0,0,0,0
SSC51009,0,0,0,0,7,5,0,5
SSC51010,0,0,0,0,0,0,0,0
SSC51011,334,1707,1485,421,186,4133,104,4231
SSC51012,0,0,0,0,0,0,0,0
SSC51013,0,0,8,3,4,14,0,14
SSC51014,19,46,46,12,11,131,9,139
SSC51015,36,176,162,41,22,438,9,452
SSC51016,14,249,434,186,147,1034,29,1061
SSC51017,0,0,0,0,0,0,0,0
SSC51018,0,0,0,0,0,0,0,0
SSC51019,0,0,0,0,0,0,0,0
SSC51020,63,820,1037,366,194,2477,41,2514
SSC51021,40,246,289,98,86,754,28,782
SSC51022,0,0,0,0,0,0,0,0
SSC51023,0,0,0,0,0,0,0,0
SSC51024,0,3,4,3,8,14,0,14
SSC51025,0,0,3,0,3,10,0,10
SSC51026,15,344,499,188,77,1120,29,1146
SSC51027,0,0,9,3,5,19,3,22
SSC51028,0,0,0,0,0,0,0,0
SSC51029,0,0,0,0,0,0,0,0
SSC51030,0,55,84,85,85,303,9,316
SSC51031,0,4,24,7,17,44,4,48
SSC51032,32,20,12,0,0,69,13,83
SSC51033,0,0,0,0,6,4,0,11
SSC51034,3,43,50,22,19,134,10,139
SSC51035,0,0,0,0,0,0,0,0
SSC51036,0,0,0,0,3,8,3,8
SSC51037,36,436,894,375,203,1945,32,1985
SSC51038,0,13,28,12,4,54,0,54
SSC51039,20,51,41,17,11,149,4,150
SSC51040,7,20,37,18,11,99,5,102
SSC51041,0,20,30,14,7,64,0,64
SSC51042,0,0,13,5,7,26,0,26
SSC51043,0,3,5,6,5,24,0,20
SSC51044,0,0,0,0,0,0,0,3
SSC51045,58,289,419,198,150,1116,40,1151
SSC51046,4,66,153,87,83,389,6,404
SSC51047,0,0,0,0,0,4,4,6
SSC51048,0,4,3,4,3,11,0,11
SSC51049,0,10,12,5,11,40,3,47
SSC51050,49,365,658,268,158,1494,35,1524
SSC51051,0,0,3,4,3,16,0,16
SSC51052,0,6,16,18,7,43,0,43
SSC51053,0,9,6,3,4,16,0,16
SSC51054,63,374,315,152,92,989,29,1014
SSC51055,0,0,3,4,5,7,0,7
SSC51056,0,0,0,0,0,3,0,3
SSC51057,3,26,44,20,20,111,5,113
SSC51058,0,0,0,0,0,0,0,0
SSC51059,95,267,298,71,35,756,26,785
SSC51060,0,20,47,46,43,152,7,159
SSC51061,0,13,18,9,7,51,0,51
SSC51062,0,0,4,0,3,10,0,10
SSC51063,0,3,0,0,0,5,0,5
SSC51064,0,0,4,3,0,5,0,4
SSC51065,0,3,5,0,3,12,0,14
SSC51066,0,18,36,24,20,100,3,102
SSC51067,0,3,0,0,0,11,3,12
SSC51068,0,0,6,4,0,14,0,14
SSC51069,0,6,0,0,0,3,3,8
SSC51070,0,0,0,0,0,0,0,0
SSC51071,0,0,5,5,9,22,4,24
SSC51072,0,0,5,0,3,8,0,8
SSC51073,11,104,141,57,24,344,10,351
SSC51074,0,3,16,6,7,32,3,33
SSC51075,0,3,0,0,3,8,0,8
SSC51076,0,9,41,24,22,100,0,103
SSC51077,0,0,3,0,0,3,0,3
SSC51078,9,66,56,29,11,170,9,179
SSC51079,0,3,12,9,8,26,0,23
SSC51080,0,0,9,5,9,23,0,26
SSC51081,0,3,3,5,0,12,0,12
SSC51082,3,25,56,36,53,169,3,172
SSC51083,105,575,503,173,112,1461,87,1545
SSC51084,0,3,12,7,15,37,0,37
SSC51085,0,3,12,3,4,21,0,21
SSC51086,0,0,0,0,0,5,0,4
SSC51087,0,0,0,0,0,0,0,0
SSC51088,155,1075,1577,484,199,3489,71,3557
SSC51089,0,0,13,11,13,34,0,37
SSC51090,0,0,3,0,5,4,0,5
SSC51091,3,0,8,11,7,24,0,24
SSC51092,0,12,17,13,21,63,5,66
SSC51093,0,0,0,4,0,4,0,4
SSC51094,0,6,15,7,7,34,0,38
SSC51095,0,0,0,0,0,0,0,0
SSC51096,0,0,0,0,0,0,0,3
SSC51097,3,5,10,7,0,26,0,26
SSC51098,0,0,8,0,3,8,0,8
SSC51099,8,20,19,13,7,64,4,67
SSC51100,0,14,13,10,7,52,0,51
SSC51101,95,417,514,161,83,1266,55,1322
SSC51102,82,53,15,3,0,161,40,202
SSC51103,41,302,630,251,116,1336,54,1392
SSC51104,0,22,50,20,9,97,0,101
SSC51105,0,0,7,9,4,14,0,14
SSC51106,0,3,0,0,0,6,0,8
SSC51107,0,0,3,0,5,6,0,7
SSC51108,0,4,9,3,4,26,0,25
SSC51109,0,3,10,6,5,29,0,25
SSC51110,0,0,11,5,4,20,0,18
SSC51111,0,0,0,0,5,8,0,8
SSC51112,342,1939,1663,353,166,4463,151,4618
SSC51113,0,0,8,0,3,13,0,13
SSC51114,88,805,1085,460,300,2741,70,2809
SSC51115,0,5,19,4,0,31,0,31
SSC51116,0,0,4,0,0,3,0,3
SSC51117,17,102,74,18,16,238,24,264
SSC51118,0,0,0,4,3,10,0,14
SSC51119,0,0,0,0,0,0,0,0
