SSC_CODE_2016,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC50001,6,0,0,0,29
SSC50002,96,72,33,13,616
SSC50003,7,6,0,0,48
SSC50004,0,3,0,0,16
SSC50005,0,4,0,0,16
SSC50006,205,152,58,19,782
SSC50007,3,4,0,0,15
SSC50008,555,229,123,23,3136
SSC50009,0,0,0,0,6
SSC50010,225,143,74,31,1389
SSC50011,192,112,24,3,3179
SSC50012,3,0,0,0,10
SSC50013,63,30,3,4,280
SSC50014,5,4,0,0,38
SSC50015,0,0,0,0,6
SSC50016,31,22,0,0,205
SSC50017,13,3,3,0,40
SSC50018,0,0,0,0,0
SSC50019,21,20,4,0,104
SSC50020,3,4,3,0,34
SSC50021,0,0,0,0,0
SSC50022,743,537,293,156,4185
SSC50023,3,0,0,0,19
SSC50024,462,265,141,62,2378
SSC50025,65,43,7,3,287
SSC50026,771,612,414,165,5629
SSC50027,4,3,0,0,17
SSC50028,0,0,0,0,9
SSC50029,4,0,0,0,19
SSC50030,6,5,0,0,48
SSC50031,253,161,56,8,1403
SSC50032,128,104,105,18,1225
SSC50033,0,0,0,0,3
SSC50034,76,56,33,7,634
SSC50035,531,370,233,93,3407
SSC50036,344,186,57,12,4089
SSC50037,205,66,54,38,3021
SSC50038,151,163,85,44,714
SSC50039,921,598,243,70,6371
SSC50040,329,170,63,4,4505
SSC50041,0,0,0,0,3
SSC50042,0,0,0,0,5
SSC50043,4,0,0,0,22
SSC50044,3,0,0,0,8
SSC50045,0,0,0,0,15
SSC50046,0,0,0,0,6
SSC50047,0,0,3,0,12
SSC50048,14,11,0,0,81
SSC50049,0,0,0,0,6
SSC50050,0,5,5,0,34
SSC50051,112,80,16,3,503
SSC50052,3,0,6,0,60
SSC50053,527,418,332,183,5184
SSC50054,1249,747,285,45,14248
SSC50055,527,375,206,39,5738
SSC50056,97,73,26,5,313
SSC50057,3,0,0,0,14
SSC50058,0,0,0,0,0
SSC50059,10,7,3,0,40
SSC50060,0,0,0,0,5
SSC50061,1258,524,232,68,7450
SSC50062,3,3,0,0,14
SSC50063,8,3,6,0,23
SSC50064,11,3,0,0,23
SSC50065,3,0,0,0,19
SSC50066,30,11,8,0,149
SSC50067,10,0,0,0,112
SSC50068,160,78,22,5,1133
SSC50069,264,78,23,0,4160
SSC50070,0,0,0,0,0
SSC50071,14,0,0,0,86
SSC50072,0,0,0,0,7
SSC50073,0,0,0,0,5
SSC50074,5,3,0,0,11
SSC50075,54,36,21,3,342
SSC50076,158,23,0,0,1566
SSC50077,38,20,3,0,148
SSC50078,771,462,211,107,5310
SSC50079,348,254,104,31,2066
SSC50080,0,0,0,0,0
SSC50081,158,34,3,0,2147
SSC50082,219,146,79,11,1314
SSC50083,1105,555,323,258,7960
SSC50084,103,58,35,16,653
SSC50085,3,5,0,0,60
SSC50086,434,247,113,33,2619
SSC50087,0,0,0,0,0
SSC50088,3,0,0,0,27
SSC50089,3,0,0,0,20
SSC50090,357,262,120,37,3509
SSC50091,363,198,118,37,2824
SSC50092,247,156,53,8,1380
SSC50093,614,315,106,24,3671
SSC50094,10,6,3,0,59
SSC50095,8,4,0,0,29
SSC50096,3,3,0,0,18
SSC50097,16,5,3,0,64
SSC50098,327,159,54,7,3488
SSC50099,9,0,0,0,15
SSC50100,3,3,3,0,44
SSC50101,19,8,0,0,60
SSC50102,287,112,44,15,1855
SSC50103,37,20,6,0,131
SSC50104,127,59,21,6,696
SSC50105,359,237,130,51,3464
SSC50106,11,5,5,0,86
SSC50107,12,7,8,0,103
SSC50108,0,0,0,0,8
SSC50109,8,12,0,0,60
SSC50110,216,88,23,8,2066
SSC50111,290,312,321,463,4870
SSC50112,130,66,41,3,709
SSC50113,4,0,0,0,13
SSC50114,0,0,0,0,0
SSC50115,172,61,17,3,2580
SSC50116,120,92,67,14,526
SSC50117,523,265,168,81,2952
SSC50118,74,64,21,8,382
SSC50119,618,432,256,173,3702
SSC50120,0,0,0,0,3
SSC50121,36,23,11,0,110
SSC50122,0,0,0,0,6
SSC50123,63,20,9,0,753
SSC50124,0,0,0,0,0
SSC50125,3,0,0,0,23
SSC50126,93,86,44,4,474
SSC50127,0,0,0,0,0
SSC50128,0,0,0,0,0
SSC50129,101,76,12,4,597
SSC50130,5,3,0,0,35
SSC50131,3,9,0,0,27
SSC50132,112,77,89,64,704
SSC50133,8,6,0,0,20
SSC50134,5,3,0,0,27
SSC50135,4,0,0,0,18
SSC50136,0,5,0,3,20
SSC50137,79,33,22,3,492
SSC50138,0,0,0,0,4
SSC50139,0,0,0,0,9
SSC50140,11,5,0,0,43
SSC50141,0,0,0,0,5
SSC50142,19,6,3,0,86
SSC50143,13,0,0,0,92
SSC50144,0,0,0,0,0
SSC50145,15,6,4,0,50
SSC50146,0,3,0,0,14
SSC50147,3,3,0,0,8
SSC50148,459,347,224,128,3072
SSC50149,0,0,3,0,8
SSC50150,0,0,0,0,0
SSC50151,20,22,3,0,58
SSC50152,4,0,0,0,11
SSC50153,3,0,0,0,16
SSC50154,0,0,0,0,0
SSC50155,3,3,0,0,18
SSC50156,5,3,0,0,16
SSC50157,13,10,0,0,59
SSC50158,7,0,0,0,35
SSC50159,289,120,37,6,1901
SSC50160,6,3,0,0,12
SSC50161,103,90,31,3,409
SSC50162,46,26,12,0,223
SSC50163,8,6,0,0,36
SSC50164,5,0,0,0,27
SSC50165,12,8,0,0,44
SSC50166,3,3,0,0,23
SSC50167,0,0,0,0,36
SSC50168,52,59,21,6,364
SSC50169,138,62,13,6,558
SSC50170,0,0,0,0,15
SSC50171,0,0,0,0,10
SSC50172,76,61,33,15,365
SSC50173,65,18,9,0,1690
SSC50174,11,3,3,0,37
SSC50175,7,8,0,0,23
SSC50176,3,0,0,0,20
SSC50177,37,23,21,0,185
SSC50178,131,96,50,23,1101
SSC50179,0,3,0,0,3
SSC50180,317,283,94,33,1432
SSC50181,81,49,15,5,430
SSC50182,3,5,0,0,17
SSC50183,312,305,285,220,2138
SSC50184,51,6,4,0,321
SSC50185,68,43,19,6,515
SSC50186,0,0,0,0,14
SSC50187,111,60,24,3,1064
SSC50188,24,12,7,0,138
SSC50189,40,45,29,21,294
SSC50190,350,152,45,14,2111
SSC50191,6,4,0,0,54
SSC50192,29,8,9,3,117
SSC50193,19,8,0,0,68
SSC50194,0,0,0,0,0
SSC50195,23,11,5,0,72
SSC50196,46,40,15,3,277
SSC50197,74,56,27,8,439
SSC50198,4,4,0,0,14
SSC50199,7,3,0,0,18
SSC50200,155,52,3,0,1351
SSC50201,708,605,318,230,4265
SSC50202,0,0,0,0,3
SSC50203,4,0,0,0,28
SSC50204,4,14,0,0,56
SSC50205,4,0,0,0,9
SSC50206,0,0,0,0,3
SSC50207,392,219,70,17,2408
SSC50208,0,0,0,0,0
SSC50209,3,0,0,0,24
SSC50210,438,254,106,76,2135
SSC50211,0,0,0,0,7
SSC50212,0,0,0,0,6
SSC50213,10,3,0,0,40
SSC50214,6,0,0,0,21
SSC50215,0,0,0,0,9
SSC50216,0,0,0,0,0
SSC50217,40,32,14,3,345
SSC50218,0,0,0,0,3
SSC50219,21,16,0,0,468
SSC50220,0,0,0,0,0
SSC50221,254,68,14,3,1711
SSC50222,21,13,0,0,152
SSC50223,13,3,0,0,37
SSC50224,0,0,0,0,7
SSC50225,0,3,0,0,3
SSC50226,242,119,42,5,1541
SSC50227,139,132,97,30,840
SSC50228,400,271,99,15,5748
SSC50229,570,255,87,34,6349
SSC50230,424,157,40,5,2802
SSC50231,3,9,0,0,21
SSC50232,3,0,0,0,4
SSC50233,15,13,5,3,82
SSC50234,98,75,109,54,838
SSC50235,10,6,0,0,21
SSC50236,0,5,0,0,9
SSC50237,25,5,0,0,174
SSC50238,0,0,0,0,15
SSC50239,293,161,72,34,1703
SSC50240,3,0,0,0,11
SSC50241,0,0,0,0,10
SSC50242,3,3,0,0,23
SSC50243,0,0,0,0,5
SSC50244,1932,917,329,113,16102
SSC50245,247,149,64,21,3320
SSC50246,0,0,0,0,5
SSC50247,54,37,5,4,239
SSC50248,11,0,0,0,13
SSC50249,4,7,0,0,8
SSC50250,148,116,38,11,1000
SSC50251,12,6,3,0,66
SSC50252,5,0,0,0,43
SSC50253,3,0,0,0,8
SSC50254,26,26,3,0,192
SSC50255,0,0,0,0,6
SSC50256,0,0,0,0,0
SSC50257,8,7,3,0,56
SSC50258,11,7,8,0,35
SSC50259,52,41,12,0,481
SSC50260,342,220,96,58,2233
SSC50261,689,503,141,41,3483
SSC50262,352,258,136,85,3597
SSC50263,9,4,0,0,44
SSC50264,71,63,36,12,394
SSC50265,42,14,9,3,178
SSC50266,25,8,3,9,103
SSC50267,0,0,0,0,0
SSC50268,405,199,57,11,3255
SSC50269,0,0,0,0,16
SSC50270,7,0,0,0,20
SSC50271,10,0,0,0,50
SSC50272,225,197,77,20,1730
SSC50273,92,42,10,4,1299
SSC50274,0,0,0,0,32
SSC50275,18,11,4,0,73
SSC50276,235,114,53,9,2530
SSC50277,41,36,52,18,309
SSC50278,46,30,19,3,236
SSC50279,9,10,6,0,75
SSC50280,103,48,27,0,571
SSC50281,0,0,0,0,5
SSC50282,3,3,0,0,16
SSC50283,13,9,3,3,72
SSC50284,10,10,4,0,54
SSC50285,7,6,0,0,31
SSC50286,6,4,0,0,24
SSC50287,0,0,0,0,5
SSC50288,4,3,0,0,12
SSC50289,190,101,29,9,919
SSC50290,90,49,24,3,447
SSC50291,3,0,0,0,17
SSC50292,334,192,82,15,1936
SSC50293,702,423,368,157,3718
SSC50294,36,20,9,3,145
SSC50295,791,714,466,256,5127
SSC50296,595,280,95,14,6067
SSC50297,0,0,0,0,0
SSC50298,0,0,0,0,8
SSC50299,0,0,0,0,0
SSC50300,401,286,190,85,3913
SSC50301,0,0,0,0,20
SSC50302,0,0,0,0,0
SSC50303,64,26,10,4,728
SSC50304,3,0,0,0,13
SSC50305,5,0,0,0,15
SSC50306,16,4,0,0,41
SSC50307,0,0,0,0,6
SSC50308,108,61,24,5,919
SSC50309,506,372,180,66,3106
SSC50310,7,3,0,0,28
SSC50311,58,35,22,6,318
SSC50312,21,15,6,0,112
SSC50313,3,6,0,0,14
SSC50314,0,0,0,0,9
SSC50315,1156,701,390,257,8708
SSC50316,18,14,4,0,110
SSC50317,418,220,64,16,1897
SSC50318,0,0,0,0,4
SSC50319,281,254,179,64,1633
SSC50320,422,265,116,27,2263
SSC50321,35,22,5,3,205
SSC50322,0,0,0,0,3
SSC50323,298,215,118,28,2609
SSC50324,160,73,32,16,881
SSC50325,0,3,0,0,5
SSC50326,66,42,16,0,344
SSC50327,0,0,0,0,3
SSC50328,463,276,168,71,2831
SSC50329,19,14,5,5,173
SSC50330,8,6,0,0,51
SSC50331,4,3,0,0,28
SSC50332,11,6,5,0,61
SSC50333,92,83,29,0,368
SSC50334,7,16,3,0,65
SSC50335,0,0,0,0,3
SSC50336,12,3,0,0,29
SSC50337,13,4,3,0,129
SSC50338,3,0,0,0,7
SSC50339,59,34,22,13,334
SSC50340,3,3,0,0,20
SSC50341,0,0,0,0,0
SSC50342,916,586,247,120,4685
SSC50343,8,0,0,0,21
SSC50344,0,0,0,0,7
SSC50345,3,0,0,0,13
SSC50346,137,65,30,8,946
SSC50347,0,0,0,0,11
SSC50348,0,0,0,0,20
SSC50349,399,262,93,37,2993
SSC50350,4,4,0,0,24
SSC50351,36,20,14,0,185
SSC50352,128,164,115,38,2274
SSC50353,29,14,0,0,102
SSC50354,13,16,4,0,98
SSC50355,14,19,6,0,75
SSC50356,32,40,10,3,199
SSC50357,0,0,0,0,15
SSC50358,21,17,3,0,85
SSC50359,0,0,0,0,12
SSC50360,0,0,0,0,15
SSC50361,3,0,4,0,16
SSC50362,9,0,0,0,46
SSC50363,60,39,17,6,348
SSC50364,7,0,0,0,17
SSC50365,0,0,0,0,6
SSC50366,518,224,92,21,3425
SSC50367,15,12,3,0,77
SSC50368,0,5,3,0,14
SSC50369,0,0,0,0,0
SSC50370,141,110,45,9,878
SSC50371,16,21,5,0,86
SSC50372,5,9,0,6,35
SSC50373,481,391,171,41,2476
SSC50374,47,15,12,4,302
SSC50375,415,241,65,14,3982
SSC50376,13,3,5,0,69
SSC50377,49,11,3,0,529
SSC50378,0,0,0,0,0
SSC50379,43,17,10,0,373
SSC50380,0,0,0,0,5
SSC50381,35,22,9,3,151
SSC50382,0,5,0,0,17
SSC50383,245,143,74,4,2949
SSC50384,0,0,0,0,7
SSC50385,36,25,9,0,229
SSC50386,75,24,12,0,318
SSC50387,28,14,3,4,148
SSC50388,112,64,13,4,562
SSC50389,401,335,123,13,2031
SSC50390,7,4,0,0,20
SSC50391,0,3,0,0,3
SSC50392,4,0,0,0,15
SSC50393,0,4,0,0,9
SSC50394,3,0,0,0,8
SSC50395,448,427,162,13,2667
SSC50396,66,31,3,3,1423
SSC50397,4,3,0,0,14
SSC50398,29,12,3,0,120
SSC50399,53,21,8,0,374
SSC50400,3,11,0,0,29
SSC50401,7,0,4,3,33
SSC50402,60,64,18,7,372
SSC50403,240,226,112,40,1279
SSC50404,276,107,22,8,1643
SSC50405,0,0,0,0,9
SSC50406,3,8,0,0,21
SSC50407,6,0,0,0,14
SSC50408,1667,1138,834,267,11629
SSC50409,0,0,0,0,3
SSC50410,15,13,3,0,85
SSC50411,10,9,0,0,50
SSC50412,0,0,0,0,3
SSC50413,10,3,0,0,24
SSC50414,180,35,5,0,1457
SSC50415,119,111,41,5,603
SSC50416,0,0,0,0,11
SSC50417,0,0,0,0,5
SSC50418,212,169,102,46,1220
SSC50419,8,3,3,0,23
SSC50420,6,3,0,0,43
SSC50421,0,0,0,0,0
SSC50422,634,285,156,64,4788
SSC50423,30,25,11,0,172
SSC50424,10,5,0,0,26
SSC50425,87,44,12,0,686
SSC50426,0,0,0,0,0
SSC50427,3,4,0,0,13
SSC50428,0,0,0,0,8
SSC50429,3,3,0,0,24
SSC50430,490,501,312,144,2894
SSC50431,0,0,0,0,6
SSC50432,9,4,0,0,26
SSC50433,5,0,0,0,6
SSC50434,26,30,4,3,115
SSC50435,23,11,4,0,103
SSC50436,27,14,8,0,97
SSC50437,1442,1022,329,154,8031
SSC50438,0,0,0,0,0
SSC50439,0,0,0,0,7
SSC50440,355,309,132,30,2775
SSC50441,10,4,0,0,80
SSC50442,8,5,0,0,22
SSC50443,0,0,0,0,0
SSC50444,3,0,0,0,4
SSC50445,49,43,14,0,245
SSC50446,10,19,10,0,50
SSC50447,3,4,0,0,17
SSC50448,3,0,0,0,20
SSC50449,6,5,6,0,38
SSC50450,6,6,4,0,25
SSC50451,327,204,126,46,1781
SSC50452,222,126,57,9,2653
SSC50453,64,46,13,12,377
SSC50454,3,4,0,0,18
SSC50455,0,0,0,0,0
SSC50456,849,454,214,102,4362
SSC50457,0,0,0,0,0
SSC50458,3,3,0,0,35
SSC50459,0,0,0,0,3
SSC50460,0,0,0,0,3
SSC50461,3,3,3,0,12
SSC50462,3,0,0,0,4
SSC50463,806,437,148,33,7667
SSC50464,26,4,4,0,94
SSC50465,0,0,0,0,6
SSC50466,35,34,19,3,126
SSC50467,626,283,121,51,5982
SSC50468,0,0,0,0,14
SSC50469,0,0,0,0,20
SSC50470,7,3,0,3,48
SSC50471,514,345,275,149,3685
SSC50472,241,154,74,29,1609
SSC50473,465,235,81,26,2342
SSC50474,5,3,0,0,26
SSC50475,35,17,3,0,836
SSC50476,8,16,3,0,54
SSC50477,0,0,0,0,4
SSC50478,0,0,0,0,8
SSC50479,7,5,0,0,46
SSC50480,71,18,11,0,209
SSC50481,773,445,294,174,9561
SSC50482,0,3,0,0,10
SSC50483,162,86,107,81,1593
SSC50484,7,0,0,0,12
SSC50485,22,46,28,3,147
SSC50486,0,7,4,0,49
SSC50487,0,0,0,0,0
SSC50488,4,0,0,0,5
SSC50489,0,0,0,0,7
SSC50490,329,505,317,75,2090
SSC50491,173,115,111,71,1048
SSC50492,0,0,0,0,0
SSC50493,4,3,0,0,37
SSC50494,0,0,0,0,4
SSC50495,3,3,0,0,16
SSC50496,184,117,29,3,1301
SSC50497,5,0,0,0,27
SSC50498,0,3,0,0,14
SSC50499,443,388,176,56,2462
SSC50500,32,22,0,0,118
SSC50501,351,226,132,78,2195
SSC50502,0,0,0,0,0
SSC50503,0,0,0,0,0
SSC50504,0,0,0,0,0
SSC50505,0,0,0,0,0
SSC50506,59,22,4,5,510
SSC50507,0,0,0,0,0
SSC50508,829,396,190,93,4380
SSC50509,0,0,0,0,0
SSC50510,35,22,11,0,139
SSC50511,8,3,3,0,96
SSC50512,0,0,0,0,0
SSC50513,0,0,3,0,12
SSC50514,6,0,0,0,31
SSC50515,73,47,19,7,447
SSC50516,851,490,266,110,5558
SSC50517,3,0,0,0,17
SSC50518,29,17,10,7,169
SSC50519,9,0,0,0,41
SSC50520,841,571,263,89,5318
SSC50521,102,84,38,12,433
SSC50522,0,0,0,0,6
SSC50523,74,59,10,0,267
SSC50524,6,4,0,0,19
SSC50525,9,0,0,0,34
SSC50526,10,0,0,0,49
SSC50527,3,0,0,0,581
SSC50528,5,0,0,0,27
SSC50529,7,7,0,0,60
SSC50530,0,0,0,0,15
SSC50531,274,123,39,12,1166
SSC50532,301,250,97,24,1597
SSC50533,3,3,3,0,30
SSC50534,228,145,111,44,1451
SSC50535,0,0,0,0,3
SSC50536,9,0,0,0,42
SSC50537,32,10,8,0,169
SSC50538,7,0,0,0,45
SSC50539,3,9,0,0,47
SSC50540,290,149,65,8,1396
SSC50541,5,7,3,0,39
SSC50542,3,0,0,0,5
SSC50543,0,0,0,0,13
SSC50544,0,0,0,0,0
SSC50545,0,0,0,0,5
SSC50546,51,47,18,3,342
SSC50547,4,4,0,0,23
SSC50548,412,287,116,21,3246
SSC50549,86,55,24,8,441
SSC50550,323,199,76,20,1488
SSC50551,154,74,27,10,1216
SSC50552,12,4,4,0,28
SSC50553,0,0,0,0,13
SSC50554,98,87,52,43,1595
SSC50555,67,26,9,0,425
